Exo_type_id,Exo_type,Exo_objective,Exo_focus,Exo_id,Source_format,Target_format,Source_sentence_id,Source_word_id,Source_lang,Target_lang,Full_sentence,Instruction,Sentence_w_blank,Right_answer,Dist_1,Dist_2,Dist_3,Explanation,Difficulty,Remediation
10,Flashcards,Learning vocabulary,,1759,text,text,,1759.0,French,English,Atlantic,,,Atlantique,,,,,C1,
10,Flashcards,Learning vocabulary,,1760,text,text,,1760.0,French,English,Pacific,,,Pacifique,,,,,C1,
10,Flashcards,Learning vocabulary,,1761,text,text,,1761.0,French,English,Indian Ocean,,,Océan Indien,,,,,B2,
10,Flashcards,Learning vocabulary,,1762,text,text,,1762.0,French,English,Mediterranean,,,Méditerranée ,,,,,C1,
10,Flashcards,Learning vocabulary,,1763,text,text,,1763.0,French,English,Andes,,,Andes,,,,,C1,
10,Flashcards,Learning vocabulary,,1764,text,text,,1764.0,French,English,Himalayas,,,Himalaya,,,,,C1,
10,Flashcards,Learning vocabulary,,1765,text,text,,1765.0,French,English,Climate,,,Climat,,,,,C1,
10,Flashcards,Learning vocabulary,,1766,text,text,,1766.0,French,English,Season,,,Saison,,,,,B1,
10,Flashcards,Learning vocabulary,,1767,text,text,,1767.0,French,English,Desert,,,Désert,,,,,B2,
10,Flashcards,Learning vocabulary,,1768,text,text,,1768.0,French,English,Forest,,,Forêt,,,,,B2,
10,Flashcards,Learning vocabulary,,1769,text,text,,1769.0,French,English,Jungle,,,Jungle,,,,,C1,
10,Flashcards,Learning vocabulary,,1770,text,text,,1770.0,French,English,Amazon,,,Amazonie,,,,,B2,
10,Flashcards,Learning vocabulary,,1771,text,text,,1771.0,French,English,Alps,,,Alpes,,,,,B2,
10,Flashcards,Learning vocabulary,,1772,text,text,,1772.0,French,English,(Ice) Floe,,,Banquise,,,,,B2,
10,Flashcards,Learning vocabulary,,1773,text,text,,1773.0,French,English,Melting,,,Fonte,,,,,C1,
10,Flashcards,Learning vocabulary,,1774,text,text,,1774.0,French,English,Thaw,,,Dégel,,,,,B2,
10,Flashcards,Learning vocabulary,,1775,text,text,,1775.0,French,English,Permafrost,,,Permafrost,,,,,C1,
10,Flashcards,Learning vocabulary,,1776,text,text,,1776.0,French,English,Desertification,,,Désertification,,,,,C1,
10,Flashcards,Learning vocabulary,,1777,text,text,,1777.0,French,English,Current,,,Courant,,,,,B2,
10,Flashcards,Learning vocabulary,,1778,text,text,,1778.0,French,English,Hurricane,,,Ouragan,,,,,C1,
10,Flashcards,Learning vocabulary,,1779,text,text,,1779.0,French,English,Bush,,,Buisson,,,,,B1,
10,Flashcards,Learning vocabulary,,1780,text,text,,1780.0,French,English,Shrub,,,Arbuste,,,,,C1,
10,Flashcards,Learning vocabulary,,1781,text,text,,1781.0,French,English,Branch,,,Branche,,,,,B2,
10,Flashcards,Learning vocabulary,,1782,text,text,,1782.0,French,English,Root,,,Racine,,,,,B1,
10,Flashcards,Learning vocabulary,,1783,text,text,,1783.0,French,English,Path,,,Chemin,,,,,B1,
10,Flashcards,Learning vocabulary,,1784,text,text,,1784.0,French,English,Hiking,,,Chemin de randonnée,,,,,C1,
10,Flashcards,Learning vocabulary,,1785,text,text,,1785.0,French,English,Stone,,,Pierre,,,,,B2,
10,Flashcards,Learning vocabulary,,1786,text,text,,1786.0,French,English,Rock,,,Rocher,,,,,A2,
10,Flashcards,Learning vocabulary,,1787,text,text,,1787.0,French,English,Cliff,,,Falaise,,,,,B2,
10,Flashcards,Learning vocabulary,,1788,text,text,,1788.0,French,English,Dust,,,Poussière,,,,,B1,
10,Flashcards,Learning vocabulary,,1789,text,text,,1789.0,French,English,Drought,,,Sécheresse,,,,,C1,
10,Flashcards,Learning vocabulary,,1790,text,text,,1790.0,French,English,Flood,,,Inondation,,,,,B2,
10,Flashcards,Learning vocabulary,,1791,text,text,,1791.0,French,English,Dam,,,Barrage,,,,,A2,
10,Flashcards,Learning vocabulary,,1792,text,text,,1792.0,French,English,Archipelago,,,Archipel,,,,,C1,
10,Flashcards,Learning vocabulary,,1793,text,text,,1793.0,French,English,Full moon,,,Pleine lune,,,,,A2,
10,Flashcards,Learning vocabulary,,1794,text,text,,1794.0,French,English,Tide,,,Marée,,,,,B2,
10,Flashcards,Learning vocabulary,,1795,text,text,,1795.0,French,English,Constellation,,,Constellation,,,,,C1,
10,Flashcards,Learning vocabulary,,1796,text,text,,1796.0,French,English,Wave,,,Vague,,,,,B1,
10,Flashcards,Learning vocabulary,,1797,text,text,,1797.0,French,English,Breeze,,,Brise,,,,,C1,
10,Flashcards,Learning vocabulary,,1798,text,text,,1798.0,French,English,Drizzle,,,Bruine,,,,,C1,
10,Flashcards,Learning vocabulary,,1799,text,text,,1799.0,French,English,Dew,,,Rosée,,,,,B1,
10,Flashcards,Learning vocabulary,,1800,text,text,,1800.0,French,English,Weather,,,Temps,,,,,B2,
10,Flashcards,Learning vocabulary,,1801,text,text,,1801.0,French,English,Fauna,,,Faune,,,,,B2,
10,Flashcards,Learning vocabulary,,1802,text,text,,1802.0,French,English,Stem,,,Tige,,,,,B1,
10,Flashcards,Learning vocabulary,,1803,text,text,,1803.0,French,English,Petal,,,Pétale,,,,,C1,
10,Flashcards,Learning vocabulary,,1804,text,text,,1804.0,French,English,Stone,,,Noyau,,,,,B2,
10,Flashcards,Learning vocabulary,,1805,text,text,,1805.0,French,English,Trunk,,,Tronc,,,,,B2,
10,Flashcards,Learning vocabulary,,1806,text,text,,1806.0,French,English,Basalt,,,Basalte,,,,,C1,
10,Flashcards,Learning vocabulary,,1807,text,text,,1807.0,French,English,Granite,,,Granite,,,,,C1,
10,Flashcards,Learning vocabulary,,1808,text,text,,1808.0,French,English,Mineral,,,Minéral,,,,,C1,
10,Flashcards,Learning vocabulary,,1809,text,text,,1809.0,French,English,Crystal,,,Cristal,,,,,C1,
10,Flashcards,Learning vocabulary,,1810,text,text,,1810.0,French,English,Lava,,,Lave,,,,,B2,
10,Flashcards,Learning vocabulary,,1811,text,text,,1811.0,French,English,Volcano,,,Volcan,,,,,C1,
10,Flashcards,Learning vocabulary,,1812,text,text,,1812.0,French,English,Erosion,,,érosion,,,,,C1,
10,Flashcards,Learning vocabulary,,1813,text,text,,1813.0,French,English,Ecuador,,,équateur,,,,,C1,
10,Flashcards,Learning vocabulary,,1814,text,text,,1814.0,French,English,Tropics,,,Tropiques,,,,,C1,
10,Flashcards,Learning vocabulary,,1815,text,text,,1815.0,French,English,Pole,,,Pôle,,,,,B1,
10,Flashcards,Learning vocabulary,,1816,text,text,,1816.0,French,English,Coral,,,Corail,,,,,B2,
10,Flashcards,Learning vocabulary,,1817,text,text,,1817.0,French,English,Cascade,,,Cascade,,,,,C1,
10,Flashcards,Learning vocabulary,,1818,text,text,,1818.0,French,English,Torrent,,,Torrent,,,,,C1,
10,Flashcards,Learning vocabulary,,1819,text,text,,1819.0,French,English,Valley,,,Vallée,,,,,B2,
10,Flashcards,Learning vocabulary,,1820,text,text,,1820.0,French,English,Grove,,,Bosquet,,,,,B2,
10,Flashcards,Learning vocabulary,,1821,text,text,,1821.0,French,English,Bay,,,Baie,,,,,A2,
10,Flashcards,Learning vocabulary,,1822,text,text,,1822.0,French,English,Dune,,,Dune,,,,,B2,
10,Flashcards,Learning vocabulary,,1823,text,text,,1823.0,French,English,Gulf,,,Golfe,,,,,B1,
10,Flashcards,Learning vocabulary,,1824,text,text,,1824.0,French,English,Lagoon,,,Lagune,,,,,C1,
10,Flashcards,Learning vocabulary,,1825,text,text,,1825.0,French,English,Pond,,,Mare,,,,,B2,
10,Flashcards,Learning vocabulary,,1826,text,text,,1826.0,French,English,Meadow,,,Prairie,,,,,C1,
10,Flashcards,Learning vocabulary,,1827,text,text,,1827.0,French,English,Peninsula,,,Péninsule,,,,,C1,
10,Flashcards,Learning vocabulary,,1828,text,text,,1828.0,French,English,Ravine,,,Ravin,,,,,C1,
10,Flashcards,Learning vocabulary,,1829,text,text,,1829.0,French,English,Marsh,,,Marais,,,,,B2,
10,Flashcards,Learning vocabulary,,1830,text,text,,1830.0,French,English,Bark,,,écorce,,,,,B2,
10,Flashcards,Learning vocabulary,,1831,text,text,,1831.0,French,English,Eclipse,,,éclipse ,,,,,C1,
10,Flashcards,Learning vocabulary,,1832,text,text,,1832.0,French,English,Atmosphere,,,Atmosphère,,,,,C1,
10,Flashcards,Learning vocabulary,,1833,text,text,,1833.0,French,English,Orbit,,,Orbite,,,,,B2,
10,Flashcards,Learning vocabulary,,1834,text,text,,1834.0,French,English,North,,,Nord,,,,,B1,
10,Flashcards,Learning vocabulary,,1835,text,text,,1835.0,French,English,South,,,Sud,,,,,B1,
10,Flashcards,Learning vocabulary,,1836,text,text,,1836.0,French,English,East,,,Est,,,,,A2,
10,Flashcards,Learning vocabulary,,1837,text,text,,1837.0,French,English,West,,,Ouest,,,,,A2,
10,Flashcards,Learning vocabulary,,1838,text,text,,1838.0,French,English,Frost,,,Gelée,,,,,B2,
10,Flashcards,Learning vocabulary,,1839,text,text,,1839.0,French,English,Frost,,,Gel,,,,,B2,
10,Flashcards,Learning vocabulary,,1840,text,text,,1840.0,French,English,Lightning,,,Eclair,,,,,C1,
10,Flashcards,Learning vocabulary,,1841,text,text,,1841.0,French,English,Thunder,,,Tonnerre,,,,,C1,
10,Flashcards,Learning vocabulary,,1842,text,text,,1842.0,French,English,Rainbow,,,Arc-en-ciel,,,,,C1,
10,Flashcards,Learning vocabulary,,1843,text,text,,1843.0,French,English,Mist,,,Brume,,,,,B2,
10,Flashcards,Learning vocabulary,,1844,text,text,,1844.0,French,English,Tornado,,,Tornade,,,,,C1,
10,Flashcards,Learning vocabulary,,1845,text,text,,1845.0,French,English,Heat wave,,,Canicule,,,,,B1,
10,Flashcards,Learning vocabulary,,1846,text,text,,1846.0,French,English,Sand,,,Sable,,,,,B1,
10,Flashcards,Learning vocabulary,,1847,text,text,,1847.0,French,English,Estuary,,,Estuaire,,,,,C1,
10,Flashcards,Learning vocabulary,,1848,text,text,,1848.0,French,English,Groundwater,,,Nappe phréatique,,,,,C1,
10,Flashcards,Learning vocabulary,,1849,text,text,,1849.0,French,English,North Pole,,,Pôle Nord,,,,,B1,
10,Flashcards,Learning vocabulary,,1850,text,text,,1850.0,French,English,South Pole,,,Pôle Sud,,,,,B1,
10,Flashcards,Learning vocabulary,,1851,text,text,,1851.0,French,English,Western,,,Occidental,,,,,B2,
10,Flashcards,Learning vocabulary,,1852,text,text,,1852.0,French,English,Oriental,,,Oriental,,,,,C1,
10,Flashcards,Learning vocabulary,,1853,text,text,,1853.0,French,English,Northern,,,Septentrional,,,,,C1,
10,Flashcards,Learning vocabulary,,1854,text,text,,1854.0,French,English,Southern,,,Méridional,,,,,C1,
10,Flashcards,Learning vocabulary,,1855,text,text,,1855.0,French,English,Savannah,,,Savane,,,,,C1,
10,Flashcards,Learning vocabulary,,1856,text,text,,1856.0,French,English,One,,,Un,,,,,A1,
10,Flashcards,Learning vocabulary,,1857,text,text,,1857.0,French,English,Two,,,Deux,,,,,A1,
10,Flashcards,Learning vocabulary,,1858,text,text,,1858.0,French,English,Three,,,Trois,,,,,A2,
10,Flashcards,Learning vocabulary,,1859,text,text,,1859.0,French,English,Four,,,Quatre,,,,,A2,
10,Flashcards,Learning vocabulary,,1860,text,text,,1860.0,French,English,Five,,,Cinq,,,,,A2,
10,Flashcards,Learning vocabulary,,1861,text,text,,1861.0,French,English,Six,,,Six,,,,,A1,
10,Flashcards,Learning vocabulary,,1862,text,text,,1862.0,French,English,Seven,,,Sept,,,,,B1,
10,Flashcards,Learning vocabulary,,1863,text,text,,1863.0,French,English,Eight,,,Huit,,,,,B1,
10,Flashcards,Learning vocabulary,,1864,text,text,,1864.0,French,English,Nine,,,Neuf,,,,,B1,
10,Flashcards,Learning vocabulary,,1865,text,text,,1865.0,French,English,Ten,,,Dix,,,,,A1,
10,Flashcards,Learning vocabulary,,1866,text,text,,1866.0,French,English,Eleven,,,Onze,,,,,C1,
10,Flashcards,Learning vocabulary,,1867,text,text,,1867.0,French,English,Twelve,,,Douze,,,,,B2,
10,Flashcards,Learning vocabulary,,1868,text,text,,1868.0,French,English,Thirteen,,,Treize,,,,,C1,
10,Flashcards,Learning vocabulary,,1869,text,text,,1869.0,French,English,Fourteen,,,Quatorze,,,,,C1,
10,Flashcards,Learning vocabulary,,1870,text,text,,1870.0,French,English,Fifteen,,,Quinze,,,,,C1,
10,Flashcards,Learning vocabulary,,1871,text,text,,1871.0,French,English,Sixteen,,,Seize,,,,,C1,
10,Flashcards,Learning vocabulary,,1872,text,text,,1872.0,French,English,Seventeen,,,Dix-sept,,,,,C1,
10,Flashcards,Learning vocabulary,,1873,text,text,,1873.0,French,English,Eighteen,,,Dix-huit,,,,,C1,
10,Flashcards,Learning vocabulary,,1874,text,text,,1874.0,French,English,Nineteen,,,Dix-neuf,,,,,C1,
10,Flashcards,Learning vocabulary,,1875,text,text,,1875.0,French,English,Twenty,,,Vingt,,,,,B2,
10,Flashcards,Learning vocabulary,,1876,text,text,,1876.0,French,English,Twenty-one ,,,Vingt-et-un,,,,,B1,
10,Flashcards,Learning vocabulary,,1877,text,text,,1877.0,French,English,Thirty,,,Trente,,,,,B2,
10,Flashcards,Learning vocabulary,,1878,text,text,,1878.0,French,English,Forty,,,Quarante,,,,,B2,
10,Flashcards,Learning vocabulary,,1879,text,text,,1879.0,French,English,Fifty,,,Cinquante,,,,,B2,
10,Flashcards,Learning vocabulary,,1880,text,text,,1880.0,French,English,Sixty,,,Soixante,,,,,B2,
10,Flashcards,Learning vocabulary,,1881,text,text,,1881.0,French,English,Seventy,,,Soixante-dix,,,,,C1,
10,Flashcards,Learning vocabulary,,1882,text,text,,1882.0,French,English,Eighty,,,Quatre-vingts,,,,,C1,
10,Flashcards,Learning vocabulary,,1883,text,text,,1883.0,French,English,Ninety,,,Quatre-vingt-dix,,,,,C1,
10,Flashcards,Learning vocabulary,,1884,text,text,,1884.0,French,English,Cent,,,Cent,,,,,B1,
10,Flashcards,Learning vocabulary,,1885,text,text,,1885.0,French,English,Thousand,,,Mille,,,,,C1,
10,Flashcards,Learning vocabulary,,1886,text,text,,1886.0,French,English,One million,,,Un million,,,,,A2,
10,Flashcards,Learning vocabulary,,1887,text,text,,1887.0,French,English,One billion,,,Un milliard,,,,,B1,
10,Flashcards,Learning vocabulary,,1888,text,text,,1888.0,French,English,First,,,Premier,,,,,A1,
10,Flashcards,Learning vocabulary,,1889,text,text,,1889.0,French,English,Second,,,Second,,,,,B1,
10,Flashcards,Learning vocabulary,,1890,text,text,,1890.0,French,English,Third,,,Troisième,,,,,B1,
10,Flashcards,Learning vocabulary,,1891,text,text,,1891.0,French,English,Fourth,,,Quatrième,,,,,B2,
10,Flashcards,Learning vocabulary,,1892,text,text,,1892.0,French,English,Fifth,,,Cinquième,,,,,B2,
10,Flashcards,Learning vocabulary,,1893,text,text,,1893.0,French,English,Sixth,,,Sixième,,,,,B2,
10,Flashcards,Learning vocabulary,,1894,text,text,,1894.0,French,English,Seventh,,,Septième,,,,,C1,
10,Flashcards,Learning vocabulary,,1895,text,text,,1895.0,French,English,Eighth,,,Huitième,,,,,C1,
10,Flashcards,Learning vocabulary,,1896,text,text,,1896.0,French,English,Ninth,,,Neuvième,,,,,B2,
10,Flashcards,Learning vocabulary,,1897,text,text,,1897.0,French,English,Tenth,,,Dixième,,,,,B2,
10,Flashcards,Learning vocabulary,,1898,text,text,,1898.0,French,English,Twentieth,,,Vingtième,,,,,C1,
10,Flashcards,Learning vocabulary,,1899,text,text,,1899.0,French,English,Hundredth,,,Centième,,,,,C1,
10,Flashcards,Learning vocabulary,,1900,text,text,,1900.0,French,English,Thousand,,,Millier,,,,,C1,
10,Flashcards,Learning vocabulary,,1901,text,text,,1901.0,French,English,About ten,,,Dizaine,,,,,A1,
10,Flashcards,Learning vocabulary,,1902,text,text,,1902.0,French,English,Dozen,,,Douzaine,,,,,B2,
10,Flashcards,Learning vocabulary,,1903,text,text,,1903.0,French,English,about a hundred,,,Centaine,,,,,A2,
10,Flashcards,Learning vocabulary,,1904,text,text,,1904.0,French,English,Pair,,,Paire,,,,,B1,
10,Flashcards,Learning vocabulary,,1905,text,text,,1905.0,French,English,Zero,,,Zéro,,,,,B1,
10,Flashcards,Learning vocabulary,,1906,text,text,,1906.0,French,English,Glass,,,Verre,,,,,B2,
10,Flashcards,Learning vocabulary,,1907,text,text,,1907.0,French,English,Cup,,,Tasse,,,,,A1,
10,Flashcards,Learning vocabulary,,1908,text,text,,1908.0,French,English,Sauce pan ,,,Casserole,,,,,B1,
10,Flashcards,Learning vocabulary,,1909,text,text,,1909.0,French,English,Stove,,,Poêle,,,,,B2,
10,Flashcards,Learning vocabulary,,1910,text,text,,1910.0,French,English,Drainboard,,,égouttoir,,,,,C1,
10,Flashcards,Learning vocabulary,,1911,text,text,,1911.0,French,English,Wire fence,,,Grillage,,,,,B2,
10,Flashcards,Learning vocabulary,,1912,text,text,,1912.0,French,English,Rolling pin,,,Rouleau,,,,,B2,
10,Flashcards,Learning vocabulary,,1913,text,text,,1913.0,French,English,Spatula,,,Spatule,,,,,C1,
10,Flashcards,Learning vocabulary,,1914,text,text,,1914.0,French,English,Sponge,,,éponge,,,,,C1,
10,Flashcards,Learning vocabulary,,1915,text,text,,1915.0,French,English,Tea towel,,,Torchon,,,,,B1,
10,Flashcards,Learning vocabulary,,1916,text,text,,1916.0,French,English,Cutlery,,,Couverts,,,,,C1,
10,Flashcards,Learning vocabulary,,1917,text,text,,1917.0,French,English,Tablecloth,,,Nappe,,,,,C1,
10,Flashcards,Learning vocabulary,,1918,text,text,,1918.0,French,English,Microwave,,,Micro-ondes,,,,,C1,
10,Flashcards,Learning vocabulary,,1919,text,text,,1919.0,French,English,Matches,,,Allumettes,,,,,C1,
10,Flashcards,Learning vocabulary,,1920,text,text,,1920.0,French,English,Coffee maker,,,Cafetière,,,,,B2,
10,Flashcards,Learning vocabulary,,1921,text,text,,1921.0,French,English,Teapot,,,Théière,,,,,C1,
10,Flashcards,Learning vocabulary,,1922,text,text,,1922.0,French,English,Mixer,,,Mixeur,,,,,C1,
10,Flashcards,Learning vocabulary,,1923,text,text,,1923.0,French,English,Cork-screw,,,Tire-bouchon,,,,,B2,
10,Flashcards,Learning vocabulary,,1924,text,text,,1924.0,French,English,Bottle opener,,,Décapsuleur,,,,,C1,
10,Flashcards,Learning vocabulary,,1925,text,text,,1925.0,French,English,Bottle,,,Bouteille,,,,,B2,
10,Flashcards,Learning vocabulary,,1926,text,text,,1926.0,French,English,Pot,,,Pot,,,,,A2,
10,Flashcards,Learning vocabulary,,1927,text,text,,1927.0,French,English,Napkin,,,Serviette,,,,,C1,
10,Flashcards,Learning vocabulary,,1928,text,text,,1928.0,French,English,Plastic film,,,Film plastique,,,,,B2,
10,Flashcards,Learning vocabulary,,1929,text,text,,1929.0,French,English,Brush,,,Brosse,,,,,B2,
10,Flashcards,Learning vocabulary,,1930,text,text,,1930.0,French,English,Watering can,,,Arrosoir,,,,,B2,
10,Flashcards,Learning vocabulary,,1931,text,text,,1931.0,French,English,Secateurs,,,Sécateur,,,,,C1,
10,Flashcards,Learning vocabulary,,1932,text,text,,1932.0,French,English,Mower,,,Tondeuse,,,,,C1,
10,Flashcards,Learning vocabulary,,1933,text,text,,1933.0,French,English,Wheelbarrow,,,Brouette,,,,,C1,
10,Flashcards,Learning vocabulary,,1934,text,text,,1934.0,French,English,Toothbrush,,,Brosse à dents,,,,,C1,
10,Flashcards,Learning vocabulary,,1935,text,text,,1935.0,French,English,Comb,,,Peigne,,,,,B2,
10,Flashcards,Learning vocabulary,,1936,text,text,,1936.0,French,English,Hairdryer,,,Sèche-cheveux,,,,,C1,
10,Flashcards,Learning vocabulary,,1937,text,text,,1937.0,French,English,Freezer,,,Congélateur,,,,,C1,
10,Flashcards,Learning vocabulary,,1938,text,text,,1938.0,French,English,Ladder,,,échelle,,,,,C1,
10,Flashcards,Learning vocabulary,,1939,text,text,,1939.0,French,English,Printer,,,Imprimante,,,,,C1,
10,Flashcards,Learning vocabulary,,1940,text,text,,1940.0,French,English,Peg,,,Patère,,,,,B1,
10,Flashcards,Learning vocabulary,,1941,text,text,,1941.0,French,English,coat rack,,,Porte-manteau,,,,,B1,
10,Flashcards,Learning vocabulary,,1942,text,text,,1942.0,French,English,Filter,,,Filtre,,,,,B2,
10,Flashcards,Learning vocabulary,,1943,text,text,,1943.0,French,English,Coffee filter,,,Filtre à café,,,,,B2,
10,Flashcards,Learning vocabulary,,1944,text,text,,1944.0,French,English,Bill,,,Facture,,,,,A2,
10,Flashcards,Learning vocabulary,,1945,text,text,,1945.0,French,English,Trolley,,,Chariot,,,,,C1,
10,Flashcards,Learning vocabulary,,1946,text,text,,1946.0,French,English,Basket,,,Panier,,,,,C1,
10,Flashcards,Learning vocabulary,,1947,text,text,,1947.0,French,English,Stamp,,,Tampon,,,,,B2,
10,Flashcards,Learning vocabulary,,1948,text,text,,1948.0,French,English,Thermos,,,Thermos,,,,,C1,
10,Flashcards,Learning vocabulary,,1949,text,text,,1949.0,French,English,Rake,,,Rateau,,,,,B2,
10,Flashcards,Learning vocabulary,,1950,text,text,,1950.0,French,English,Spade,,,Bêche,,,,,C1,
10,Flashcards,Learning vocabulary,,1951,text,text,,1951.0,French,English,Electric battery,,,Pile électrique,,,,,C1,
10,Flashcards,Learning vocabulary,,1952,text,text,,1952.0,French,English,Padlock,,,Cadenas,,,,,C1,
10,Flashcards,Learning vocabulary,,1953,text,text,,1953.0,French,English,Fan,,,Ventilateur,,,,,A1,
10,Flashcards,Learning vocabulary,,1954,text,text,,1954.0,French,English,Coffee,,,Machine à café,,,,,B2,
10,Flashcards,Learning vocabulary,,1955,text,text,,1955.0,French,English,Handbag/Purse,,,Sac à main,,,,,C1,
10,Flashcards,Learning vocabulary,,1956,text,text,,1956.0,French,English,Bowl,,,Bol,,,,,B1,
10,Flashcards,Learning vocabulary,,1957,text,text,,1957.0,French,English,Can,,,Canette,,,,,A1,
10,Flashcards,Learning vocabulary,,1958,text,text,,1958.0,French,English,Bell,,,Cloche,,,,,B1,
