Exo_type_id,Exo_type,Exo_objective,Exo_focus,Exo_id,Source_format,Target_format,Source_sentence_id,Source_word_id,Source_lang,Target_lang,Full_sentence,Instruction,Sentence_w_blank,Right_answer,Dist_1,Dist_2,Dist_3,Explanation,Difficulty,Remediation,Length_sentence,Length_traget_word,Length_longest_word,Frequency_rarest_word,Score_sentence
38,Cloze_Test,Grammar,Verb_Conjugation,1322,text,text,3840.0,,French,English,"Since you lost your temper with your brother, you will stay in your room until you have calmed down.",Conjugate the verb correctly:,"Since you ... your temper with your brother , you will stay in your room until you have calmed down . (lose)",lost,,,,,C1,,19.0,4.0,7.0,2.6100000000000003,54.50631333333334
38,Cloze_Test,Grammar,Verb_Conjugation,1323,text,text,3840.0,,French,English,"Since you lost your temper with your brother, you will stay in your room until you have calmed down.",Conjugate the verb correctly:,"Since you lost your temper with your brother , you will stay in your room until you have ... down . (calm)",calmed,,,,,C1,,19.0,6.0,7.0,4.74,54.50631333333334
38,Cloze_Test,Grammar,Verb_Conjugation,1324,text,text,3841.0,,French,English,The fact that you did not acknowledge that you were wrong bugged him all the more.,Conjugate the verb correctly:,The fact that you ... not acknowledge that you were wrong bugged him all the more . (do),did,,,,,C1,,16.0,3.0,11.0,2.04,45.68566153846154
38,Cloze_Test,Grammar,Verb_Conjugation,1325,text,text,3841.0,,French,English,The fact that you did not acknowledge that you were wrong bugged him all the more.,Conjugate the verb correctly:,The fact that you did not acknowledge that you ... wrong bugged him all the more . (be),were,,,,,C1,,16.0,4.0,11.0,1.6600000000000001,45.68566153846154
38,Cloze_Test,Grammar,Verb_Conjugation,1326,text,text,3841.0,,French,English,The fact that you did not acknowledge that you were wrong bugged him all the more.,Conjugate the verb correctly:,The fact that you did not acknowledge that you were wrong ... him all the more . (bug),bugged,,,,,C1,,16.0,6.0,11.0,4.91,45.68566153846154
38,Cloze_Test,Grammar,Verb_Conjugation,1327,text,text,3842.0,,French,English,You are very childish sometimes.,Conjugate the verb correctly:,You ... very childish sometimes . (be),are,,,,,B2,,5.0,3.0,9.0,1.2599999999999998,17.431088888888887
38,Cloze_Test,Grammar,Verb_Conjugation,1328,text,text,3843.0,,French,English,I have managed to get a job at last.,Conjugate the verb correctly:,I have ... to get a job at last . (manage),managed,,,,,A2,,9.0,7.0,7.0,3.24,9.783000000000001
38,Cloze_Test,Grammar,Verb_Conjugation,1329,text,text,3845.0,,French,English,My ankle got swollen because I sprained it.,Conjugate the verb correctly:,My ankle ... swollen because I sprained it . (get),got,,,,,C1,,8.0,3.0,8.0,2.09,32.26358333333334
38,Cloze_Test,Grammar,Verb_Conjugation,1330,text,text,3845.0,,French,English,My ankle got swollen because I sprained it.,Conjugate the verb correctly:,My ankle got swollen because I ... it . (sprain),sprained,,,,,C1,,8.0,8.0,8.0,4.970000000000001,32.26358333333334
38,Cloze_Test,Grammar,Verb_Conjugation,1331,text,text,3846.0,,French,English,The nail you screwed in the wall was rusted.,Conjugate the verb correctly:,The nail you ... in the wall was rusted . (screw),screwed,,,,,C1,,9.0,7.0,7.0,4.0,29.87814375
38,Cloze_Test,Grammar,Verb_Conjugation,1332,text,text,3846.0,,French,English,The nail you screwed in the wall was rusted.,Conjugate the verb correctly:,The nail you screwed in the wall ... rusted . (be),was,,,,,C1,,9.0,3.0,7.0,1.1799999999999997,29.87814375
38,Cloze_Test,Grammar,Verb_Conjugation,1333,text,text,3846.0,,French,English,The nail you screwed in the wall was rusted.,Conjugate the verb correctly:,The nail you screwed in the wall was ... . (rust),rusted,,,,,C1,,9.0,6.0,7.0,5.07,29.87814375
38,Cloze_Test,Grammar,Verb_Conjugation,1334,text,text,3847.0,,French,English,"Even after having been buried in the sand for centuries, the temple seemed intact.",Conjugate the verb correctly:,"Even after ... been buried in the sand for centuries , the temple seemed intact . (have)",having,,,,,C1,,14.0,6.0,9.0,2.41,42.707861538461536
38,Cloze_Test,Grammar,Verb_Conjugation,1335,text,text,3847.0,,French,English,"Even after having been buried in the sand for centuries, the temple seemed intact.",Conjugate the verb correctly:,"Even after having ... buried in the sand for centuries , the temple seemed intact . (be)",been,,,,,C1,,14.0,4.0,9.0,1.7300000000000004,42.707861538461536
38,Cloze_Test,Grammar,Verb_Conjugation,1336,text,text,3847.0,,French,English,"Even after having been buried in the sand for centuries, the temple seemed intact.",Conjugate the verb correctly:,"Even after having been ... in the sand for centuries , the temple seemed intact . (bury)",buried,,,,,C1,,14.0,6.0,9.0,3.5999999999999996,42.707861538461536
38,Cloze_Test,Grammar,Verb_Conjugation,1337,text,text,3847.0,,French,English,"Even after having been buried in the sand for centuries, the temple seemed intact.",Conjugate the verb correctly:,"Even after having been buried in the sand for centuries , the temple ... intact . (seem)",seemed,,,,,C1,,14.0,6.0,9.0,3.1799999999999997,42.707861538461536
38,Cloze_Test,Grammar,Verb_Conjugation,1338,text,text,3848.0,,French,English,I have hired a guide because the path is quite dangerous.,Conjugate the verb correctly:,I have ... a guide because the path is quite dangerous . (hire),hired,,,,,B2,,11.0,5.0,9.0,3.59,22.53123888888889
38,Cloze_Test,Grammar,Verb_Conjugation,1339,text,text,3848.0,,French,English,I have hired a guide because the path is quite dangerous.,Conjugate the verb correctly:,I have hired a guide because the path ... quite dangerous . (be),is,,,,,B2,,11.0,2.0,9.0,0.9299999999999997,22.53123888888889
38,Cloze_Test,Grammar,Verb_Conjugation,1340,text,text,3849.0,,French,English,"Since this farmer uses chemical fertilizers, he could not get the « Organic farming » label.",Conjugate the verb correctly:,"Since this farmer ... chemical fertilizers , he could not get the « Organic farming » label . (use)",uses,,,,,C1,,14.0,4.0,11.0,3.12,62.56351111111112
38,Cloze_Test,Grammar,Verb_Conjugation,1341,text,text,3850.0,,French,English,Her smile was enigmatic.,Conjugate the verb correctly:,Her smile ... enigmatic . (be),was,,,,,B2,,4.0,3.0,9.0,1.1799999999999997,18.867250000000006
38,Cloze_Test,Grammar,Verb_Conjugation,1342,text,text,3851.0,,French,English,The car got bogged down in the mud.,Conjugate the verb correctly:,The car ... bogged down in the mud . (get),got,,,,,B2,,8.0,3.0,6.0,2.09,21.102438095238092
38,Cloze_Test,Grammar,Verb_Conjugation,1343,text,text,3851.0,,French,English,The car got bogged down in the mud.,Conjugate the verb correctly:,The car got ... down in the mud . (bog),bogged,,,,,B2,,8.0,6.0,6.0,5.01,21.102438095238092
38,Cloze_Test,Grammar,Verb_Conjugation,1344,text,text,3852.0,,French,English,"This movie is boring the children, it would be better for them to go and have a walk.",Conjugate the verb correctly:,"This movie ... boring the children , it would be better for them to go and have a walk . (be)",is,,,,,C1,,18.0,2.0,8.0,0.9299999999999997,24.67266666666667
38,Cloze_Test,Grammar,Verb_Conjugation,1345,text,text,3853.0,,French,English,"Even if his presentation was boring, he has been congratulated by the jury.",Conjugate the verb correctly:,"Even if his presentation ... boring , he has been congratulated by the jury . (be)",was,,,,,C1,,13.0,3.0,13.0,1.1799999999999997,47.644533333333335
38,Cloze_Test,Grammar,Verb_Conjugation,1346,text,text,3853.0,,French,English,"Even if his presentation was boring, he has been congratulated by the jury.",Conjugate the verb correctly:,"Even if his presentation was boring , he ... been congratulated by the jury . (have)",has,,,,,C1,,13.0,3.0,13.0,1.63,47.644533333333335
38,Cloze_Test,Grammar,Verb_Conjugation,1347,text,text,3853.0,,French,English,"Even if his presentation was boring, he has been congratulated by the jury.",Conjugate the verb correctly:,"Even if his presentation was boring , he has ... congratulated by the jury . (be)",been,,,,,C1,,13.0,4.0,13.0,1.7300000000000004,47.644533333333335
38,Cloze_Test,Grammar,Verb_Conjugation,1348,text,text,3853.0,,French,English,"Even if his presentation was boring, he has been congratulated by the jury.",Conjugate the verb correctly:,"Even if his presentation was boring , he has been ... by the jury . (congratulate)",congratulated,,,,,C1,,13.0,13.0,13.0,4.79,47.644533333333335
38,Cloze_Test,Grammar,Verb_Conjugation,1349,text,text,3854.0,,French,English,"The wording of this problem is not very clear, I do not know what to do.",Conjugate the verb correctly:,"The wording of this problem ... not very clear , I do not know what to do . (be)",is,,,,,C1,,16.0,2.0,7.0,0.9299999999999997,29.115714285714287
38,Cloze_Test,Grammar,Verb_Conjugation,1350,text,text,3855.0,,French,English,The investigation has been lasting for a few weeks but there is still no lead.,Conjugate the verb correctly:,The investigation ... been lasting for a few weeks but there is still no lead . (have),has,,,,,C1,,15.0,3.0,13.0,1.63,31.61273333333333
38,Cloze_Test,Grammar,Verb_Conjugation,1351,text,text,3855.0,,French,English,The investigation has been lasting for a few weeks but there is still no lead.,Conjugate the verb correctly:,The investigation has ... lasting for a few weeks but there is still no lead . (be),been,,,,,C1,,15.0,4.0,13.0,1.7300000000000004,31.61273333333333
38,Cloze_Test,Grammar,Verb_Conjugation,1352,text,text,3855.0,,French,English,The investigation has been lasting for a few weeks but there is still no lead.,Conjugate the verb correctly:,The investigation has been ... for a few weeks but there is still no lead . (last),lasting,,,,,C1,,15.0,7.0,13.0,3.8899999999999997,31.61273333333333
38,Cloze_Test,Grammar,Verb_Conjugation,1353,text,text,3855.0,,French,English,The investigation has been lasting for a few weeks but there is still no lead.,Conjugate the verb correctly:,The investigation has been lasting for a few weeks but there ... still no lead . (be),is,,,,,C1,,15.0,2.0,13.0,0.9299999999999997,31.61273333333333
38,Cloze_Test,Grammar,Verb_Conjugation,1354,text,text,3856.0,,French,English,"Even though the police has been investigating this case for several months, no progress seems to have been made.",Conjugate the verb correctly:,"Even though the police ... been investigating this case for several months , no progress seems to have been made . (have)",has,,,,,C1,,19.0,3.0,13.0,1.63,48.68325432098764
38,Cloze_Test,Grammar,Verb_Conjugation,1355,text,text,3856.0,,French,English,"Even though the police has been investigating this case for several months, no progress seems to have been made.",Conjugate the verb correctly:,"Even though the police has ... investigating this case for several months , no progress seems to have been made . (be)",been,,,,,C1,,19.0,4.0,13.0,1.7300000000000004,48.68325432098764
38,Cloze_Test,Grammar,Verb_Conjugation,1356,text,text,3856.0,,French,English,"Even though the police has been investigating this case for several months, no progress seems to have been made.",Conjugate the verb correctly:,"Even though the police has been ... this case for several months , no progress seems to have been made . (investigate)",investigating,,,,,C1,,19.0,13.0,13.0,3.92,48.68325432098764
38,Cloze_Test,Grammar,Verb_Conjugation,1357,text,text,3856.0,,French,English,"Even though the police has been investigating this case for several months, no progress seems to have been made.",Conjugate the verb correctly:,"Even though the police has been investigating this case for several months , no progress ... to have been made . (seem)",seems,,,,,C1,,19.0,5.0,13.0,2.76,48.68325432098764
38,Cloze_Test,Grammar,Verb_Conjugation,1358,text,text,3856.0,,French,English,"Even though the police has been investigating this case for several months, no progress seems to have been made.",Conjugate the verb correctly:,"Even though the police has been investigating this case for several months , no progress seems to have ... made . (be)",been,,,,,C1,,19.0,4.0,13.0,1.7300000000000004,48.68325432098764
38,Cloze_Test,Grammar,Verb_Conjugation,1359,text,text,3856.0,,French,English,"Even though the police has been investigating this case for several months, no progress seems to have been made.",Conjugate the verb correctly:,"Even though the police has been investigating this case for several months , no progress seems to have been ... . (make)",made,,,,,C1,,19.0,4.0,13.0,2.08,48.68325432098764
38,Cloze_Test,Grammar,Verb_Conjugation,1360,text,text,3857.0,,French,English,The investigators have solved the case in two weeks.,Conjugate the verb correctly:,The investigators have ... the case in two weeks . (solve),solved,,,,,C1,,9.0,6.0,13.0,3.92,29.37045
38,Cloze_Test,Grammar,Verb_Conjugation,1361,text,text,3858.0,,French,English,The recording of the conference is poor in quality.,Conjugate the verb correctly:,The recording of the conference ... poor in quality . (be),is,,,,,B2,,9.0,2.0,10.0,0.9299999999999997,21.487493750000002
38,Cloze_Test,Grammar,Verb_Conjugation,1362,text,text,3859.0,,French,English,I have recorded the conference so that you can rewatch it.,Conjugate the verb correctly:,I have ... the conference so that you can rewatch it . (record),recorded,,,,,C1,,11.0,8.0,10.0,3.34,32.250683333333335
38,Cloze_Test,Grammar,Verb_Conjugation,1363,text,text,3860.0,,French,English,I caught a cold because I have waited for a long time in the cold.,Conjugate the verb correctly:,I ... a cold because I have waited for a long time in the cold . (catch),caught,,,,,B2,,15.0,6.0,7.0,3.0999999999999996,24.491805555555555
38,Cloze_Test,Grammar,Verb_Conjugation,1364,text,text,3860.0,,French,English,I caught a cold because I have waited for a long time in the cold.,Conjugate the verb correctly:,I caught a cold because I have ... for a long time in the cold . (wait),waited,,,,,B2,,15.0,6.0,7.0,3.74,24.491805555555555
38,Cloze_Test,Grammar,Verb_Conjugation,1365,text,text,3861.0,,French,English,He grew really rich these last three years.,Conjugate the verb correctly:,He ... really rich these last three years . (grow),grew,,,,,B1,,8.0,4.0,6.0,3.3099999999999996,14.722144444444442
38,Cloze_Test,Grammar,Verb_Conjugation,1366,text,text,3862.0,,French,English,"Even if he is underage, he got recruited in the army.",Conjugate the verb correctly:,"Even if he ... underage , he got recruited in the army . (be)",is,,,,,C1,,11.0,2.0,9.0,0.9299999999999997,30.40460499999999
38,Cloze_Test,Grammar,Verb_Conjugation,1367,text,text,3862.0,,French,English,"Even if he is underage, he got recruited in the army.",Conjugate the verb correctly:,"Even if he is underage , he ... recruited in the army . (get)",got,,,,,C1,,11.0,3.0,9.0,2.09,30.40460499999999
38,Cloze_Test,Grammar,Verb_Conjugation,1368,text,text,3862.0,,French,English,"Even if he is underage, he got recruited in the army.",Conjugate the verb correctly:,"Even if he is underage , he got ... in the army . (recruit)",recruited,,,,,C1,,11.0,9.0,9.0,4.1899999999999995,30.40460499999999
38,Cloze_Test,Grammar,Verb_Conjugation,1369,text,text,3863.0,,French,English,I did not know that teachers were so underpaid here.,Conjugate the verb correctly:,I ... not know that teachers were so underpaid here . (do),did,,,,,C1,,10.0,3.0,9.0,2.04,32.236138888888895
